2000,"G",2,740,1,"REP",38,2,"DEM",515,3,"CST",0,4,"LIB",1,5,"OTH",17,6,"",0,18,43,35,"6","BRADDOCK","W","03 91","","",0,60,"003","0721",0,0,0,0
2000,"G",2,750,1,"REP",126,2,"DEM",739,3,"CST",0,4,"LIB",1,5,"OTH",47,6,"",0,18,43,35,"6","BRADDOCK HILLS","D","01","","",0,65,"003","0750",0,0,0,0
2000,"G",2,760,1,"REP",86,2,"DEM",508,3,"CST",0,4,"LIB",2,5,"OTH",33,6,"",0,18,43,35,"6","BRADDOCK HILLS","D","02","","",0,65,"003","0760",0,0,0,0
2000,"G",2,770,1,"REP",625,2,"DEM",308,3,"CST",0,4,"LIB",2,5,"OTH",139,6,"",0,4,40,28,"6","BRADFORD WOODS","","","","",0,70,"003","0770",0,0,0,0
2000,"G",2,780,1,"REP",195,2,"DEM",296,3,"CST",0,4,"LIB",0,5,"OTH",36,6,"",0,18,37,41,"6","BRENTWOOD","D","01 92","","",0,75,"003","0781",0,0,0,0
2000,"G",2,790,1,"REP",238,2,"DEM",557,3,"CST",0,4,"LIB",2,5,"OTH",55,6,"",0,18,37,41,"6","BRENTWOOD","D","02 92","","",0,75,"003","0791",0,0,0,0
2000,"G",2,800,1,"REP",218,2,"DEM",452,3,"CST",0,4,"LIB",4,5,"OTH",57,6,"",0,18,37,41,"6","BRENTWOOD","D","03 92","","",0,75,"003","0801",0,0,0,0
2000,"G",2,810,1,"REP",265,2,"DEM",528,3,"CST",0,4,"LIB",3,5,"OTH",70,6,"",0,18,37,41,"6","BRENTWOOD","D","04 92","","",0,75,"003","0811",0,0,0,0
2000,"G",2,820,1,"REP",226,2,"DEM",486,3,"CST",0,4,"LIB",2,5,"OTH",79,6,"",0,18,37,41,"6","BRENTWOOD","D","05 92","","",0,75,"003","0821",0,0,0,0
2000,"G",2,830,1,"REP",213,2,"DEM",419,3,"CST",0,4,"LIB",3,5,"OTH",75,6,"",0,18,37,41,"6","BRENTWOOD","D","06 92","","",0,75,"003","0831",0,0,0,0
2000,"G",2,840,1,"REP",279,2,"DEM",511,3,"CST",0,4,"LIB",3,5,"OTH",63,6,"",0,18,37,41,"6","BRENTWOOD","D","07 92","","",0,75,"003","0841",0,0,0,0
2000,"G",2,850,1,"REP",266,2,"DEM",446,3,"CST",0,4,"LIB",0,5,"OTH",52,6,"",0,18,37,41,"6","BRENTWOOD","D","08 92","","",0,75,"003","0851",0,0,0,0
